,Genetics_Records
236,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=49485&GenusName=Austrofundulus&SpeciesName=transilis
237,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=49489&GenusName=Austrolebias&SpeciesName=adloffi
238,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=49490&GenusName=Austrolebias&SpeciesName=affinis
239,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=4778&GenusName=Austrolebias&SpeciesName=bellottii
240,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=49497&GenusName=Austrolebias&SpeciesName=cheradophilus
241,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=49513&GenusName=Austrolebias&SpeciesName=gymnoventris
242,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=49520&GenusName=Austrolebias&SpeciesName=luteoflammulatus
243,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=10951&GenusName=Austrolebias&SpeciesName=nigripinnis
244,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=49531&GenusName=Austrolebias&SpeciesName=prognathus
245,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=49540&GenusName=Austrolebias&SpeciesName=viarius
246,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=49544&GenusName=Austrolebias&SpeciesName=wolterstorffi
247,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=94&GenusName=Auxis&SpeciesName=thazard
248,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=11799&GenusName=Awaous&SpeciesName=grammepomus
249,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=15787&GenusName=Awaous&SpeciesName=ocellaris
250,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=46950&GenusName=Awaous&SpeciesName=tajasica
251,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=16309&GenusName=Babka&SpeciesName=gymnotrachelus
252,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=11016&GenusName=Badis&SpeciesName=badis
253,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=958&GenusName=Bagre&SpeciesName=bagre
254,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=959&GenusName=Bagre&SpeciesName=marinus
255,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=16161&GenusName=Bagrichthys&SpeciesName=macracanthus
256,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=6519&GenusName=Bagrus&SpeciesName=docmak
257,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=1165&GenusName=Bairdiella&SpeciesName=chrysoura
258,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=6089&GenusName=Balantiocheilos&SpeciesName=melanopterus
259,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=6025&GenusName=Balistapus&SpeciesName=undulatus
260,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=7327&GenusName=Balistes&SpeciesName=capriscus
261,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=2300&GenusName=Balistoides&SpeciesName=conspicillum
262,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=6026&GenusName=Balistoides&SpeciesName=viridescens
263,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=6374&GenusName=Ballerus&SpeciesName=ballerus
264,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=23045&GenusName=Ballerus&SpeciesName=sapa
265,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=13168&GenusName=Bangana&SpeciesName=ariza
266,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=13171&GenusName=Bangana&SpeciesName=dero
267,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=6377&GenusName=Barbatula&SpeciesName=barbatula
268,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=5180&GenusName=Barbodes&SpeciesName=binotatus
269,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=10805&GenusName=Barbodes&SpeciesName=everetti
270,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=10809&GenusName=Barbodes&SpeciesName=lateristriga
271,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=4677&GenusName=Barbodes&SpeciesName=semifasciolatus
272,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=8171&GenusName=Barbonymus&SpeciesName=altus
273,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=286&GenusName=Barbonymus&SpeciesName=gonionotus
274,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=4765&GenusName=Barbonymus&SpeciesName=schwanenfeldii
275,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=4472&GenusName=Barbus&SpeciesName=barbus
276,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=48353&GenusName=Barbus&SpeciesName=kubanicus
277,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=5424&GenusName=Barbus&SpeciesName=meridionalis
278,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=25854&GenusName=Barbus&SpeciesName=plebejus
279,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=24307&GenusName=Barilius&SpeciesName=barila
280,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=13225&GenusName=Barilius&SpeciesName=bendelisis
281,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=24333&GenusName=Barilius&SpeciesName=shacra
282,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=24334&GenusName=Barilius&SpeciesName=vagra
283,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=25855&GenusName=Basilichthys&SpeciesName=australis
284,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=12936&GenusName=Basilichthys&SpeciesName=microlepidotus
285,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=7097&GenusName=Bathydraco&SpeciesName=marri
286,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=7201&GenusName=Bathygobius&SpeciesName=fuscus
287,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=12543&GenusName=Bathylagoides&SpeciesName=wesethi
288,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=2571&GenusName=Bathyraja&SpeciesName=trachura
289,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=6381&GenusName=Bathytoshia&SpeciesName=brevicaudata
290,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=47978&GenusName=Batrachocottus&SpeciesName=baicalensis
291,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=47980&GenusName=Batrachocottus&SpeciesName=multiradiatus
292,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=9883&GenusName=Bedotia&SpeciesName=geayi
293,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=3214&GenusName=Belonesox&SpeciesName=belizanus
294,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=16265&GenusName=Benthophilus&SpeciesName=stellatus
295,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=48530&GenusName=Bergiaria&SpeciesName=westermanni
296,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=1320&GenusName=Beryx&SpeciesName=splendens
297,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=4768&GenusName=Betta&SpeciesName=splendens
298,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=49&GenusName=Blennius&SpeciesName=ocellaris
299,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=4471&GenusName=Blicca&SpeciesName=bjoerkna
300,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=5498&GenusName=Bodianus&SpeciesName=axillaris
301,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=12744&GenusName=Bodianus&SpeciesName=loxozonus
302,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=5501&GenusName=Bodianus&SpeciesName=mesothorax
303,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=1067&GenusName=Bodianus&SpeciesName=rufus
304,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=4901&GenusName=Boleophthalmus&SpeciesName=boddarti
305,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=6533&GenusName=Boleophthalmus&SpeciesName=dussumieri
306,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=15864&GenusName=Boleophthalmus&SpeciesName=pectinirostris
307,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=11876&GenusName=Bolinichthys&SpeciesName=photothorax
308,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=7407&GenusName=Bolinichthys&SpeciesName=supralateralis
309,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=9965&GenusName=Bonapartia&SpeciesName=pedaliota
310,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=203&GenusName=Boops&SpeciesName=boops
311,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=319&GenusName=Boreogadus&SpeciesName=saida
312,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=14480&GenusName=Bostrychus&SpeciesName=sinensis
313,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=4207&GenusName=Bothus&SpeciesName=ocellatus
314,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=207&GenusName=Bothus&SpeciesName=podas
315,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=24689&GenusName=Botia&SpeciesName=birdi
316,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=12248&GenusName=Botia&SpeciesName=dario
317,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=12255&GenusName=Botia&SpeciesName=striata
318,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=6008&GenusName=Boulengerochromis&SpeciesName=microlepis
319,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=10422&GenusName=Brachygalaxias&SpeciesName=bullocki
320,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=59297&GenusName=Brachygalaxias&SpeciesName=gothei
321,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=25235&GenusName=Brachygobius&SpeciesName=nunus
322,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=12222&GenusName=Brachyhypopomus&SpeciesName=brevirostris
323,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=48080&GenusName=Brachyhypopomus&SpeciesName=occidentalis
324,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=2079&GenusName=Brachymystax&SpeciesName=lenok
325,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=3555&GenusName=Brama&SpeciesName=japonica
326,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=1587&GenusName=Brevoortia&SpeciesName=aurea
327,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=1589&GenusName=Brevoortia&SpeciesName=patronus
328,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=1590&GenusName=Brevoortia&SpeciesName=pectinata
329,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=1591&GenusName=Brevoortia&SpeciesName=smithi
330,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=1592&GenusName=Brevoortia&SpeciesName=tyrannus
331,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=5208&GenusName=Brienomyrus&SpeciesName=brachyistius
332,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=5209&GenusName=Brienomyrus&SpeciesName=longianalis
333,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=50640&GenusName=Brochiloricaria&SpeciesName=macrodon
334,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=5234&GenusName=Brycinus&SpeciesName=longipinnis
335,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=48557&GenusName=Brycon&SpeciesName=orbignyanus
336,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=52998&GenusName=Brycon&SpeciesName=orthotaenia
337,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=51327&GenusName=Bryconamericus&SpeciesName=stramineus
338,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=53&GenusName=Buglossidium&SpeciesName=luteum
339,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=46731&GenusName=Bujurquina&SpeciesName=vittata
340,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=8035&GenusName=Butis&SpeciesName=butis
341,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=24302&GenusName=Cabdio&SpeciesName=morar
342,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=6100&GenusName=Caecobarbus&SpeciesName=geertsii
343,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=1222&GenusName=Calamus&SpeciesName=calamus
344,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=10922&GenusName=Callichthys&SpeciesName=callichthys
345,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=13070&GenusName=Callionymus&SpeciesName=beniteguri
346,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=55180&GenusName=Callionymus&SpeciesName=curvicornis
347,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=1784&GenusName=Callionymus&SpeciesName=risso
348,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=24198&GenusName=Callionymus&SpeciesName=sokonumeri
349,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=9768&GenusName=Callopanchax&SpeciesName=monroviae
350,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=9772&GenusName=Callopanchax&SpeciesName=occidentalis
351,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=9797&GenusName=Callopanchax&SpeciesName=toddi
352,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=4356&GenusName=Calotomus&SpeciesName=japonicus
353,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=2743&GenusName=Campostoma&SpeciesName=anomalum
354,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=4277&GenusName=Cantherhines&SpeciesName=macrocerus
355,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=6635&GenusName=Cantherhines&SpeciesName=pardalis
356,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=7835&GenusName=Cantherhines&SpeciesName=sandwichiensis
357,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=7845&GenusName=Canthigaster&SpeciesName=coronata
358,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=6668&GenusName=Canthigaster&SpeciesName=rivulata
359,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=24686&GenusName=Canthophrys&SpeciesName=gongota
360,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=54&GenusName=Capros&SpeciesName=aper
361,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=46738&GenusName=Caquetaia&SpeciesName=kraussii
362,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=1916&GenusName=Carangoides&SpeciesName=armatus
363,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=1920&GenusName=Carangoides&SpeciesName=equula
364,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=71&GenusName=Caranx&SpeciesName=hippos
365,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=1895&GenusName=Caranx&SpeciesName=ignobilis
366,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=1935&GenusName=Caranx&SpeciesName=latus
367,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=1917&GenusName=Caranx&SpeciesName=sexfasciatus
368,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=61171&GenusName=Carassioides&SpeciesName=acuminatus
369,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=271&GenusName=Carassius&SpeciesName=auratus
370,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=270&GenusName=Carassius&SpeciesName=carassius
371,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=17296&GenusName=Carassius&SpeciesName=cuvieri
372,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=6376&GenusName=Carassius&SpeciesName=gibelio
373,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=23615&GenusName=Carassius&SpeciesName=langsdorfii
374,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=857&GenusName=Carcharhinus&SpeciesName=acronotus
375,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=870&GenusName=Carcharhinus&SpeciesName=galapagensis
376,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=874&GenusName=Carcharhinus&SpeciesName=limbatus
377,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=875&GenusName=Carcharhinus&SpeciesName=longimanus
378,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=878&GenusName=Carcharhinus&SpeciesName=obscurus
379,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=879&GenusName=Carcharhinus&SpeciesName=perezi
380,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=880&GenusName=Carcharhinus&SpeciesName=plumbeus
381,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=751&GenusName=Carcharodon&SpeciesName=carcharias
382,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=10736&GenusName=Carnegiella&SpeciesName=strigata
383,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=2957&GenusName=Carpiodes&SpeciesName=carpio
384,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=23473&GenusName=Catathyridium&SpeciesName=jenynsii
385,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=12060&GenusName=Catlocarpio&SpeciesName=siamensis
386,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=11936&GenusName=Catoprion&SpeciesName=mento
387,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=2962&GenusName=Catostomus&SpeciesName=catostomus
388,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=2963&GenusName=Catostomus&SpeciesName=clarkii
389,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=2965&GenusName=Catostomus&SpeciesName=commersonii
390,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=2966&GenusName=Catostomus&SpeciesName=discobolus
391,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=2970&GenusName=Catostomus&SpeciesName=latipinnis
392,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=3539&GenusName=Caulolatilus&SpeciesName=princeps
393,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=3779&GenusName=Cebidichthys&SpeciesName=violaceus
394,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=3363&GenusName=Centrarchus&SpeciesName=macropterus
395,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=1014&GenusName=Centropomus&SpeciesName=parallelus
396,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=345&GenusName=Centropomus&SpeciesName=undecimalis
397,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=3316&GenusName=Centropristis&SpeciesName=ocyurus
398,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=361&GenusName=Centropristis&SpeciesName=striata
399,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=5447&GenusName=Centropyge&SpeciesName=vrolikii
400,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=12&GenusName=Cephalopholis&SpeciesName=cruentata
401,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=8816&GenusName=Cephalopholis&SpeciesName=fulva
402,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=8761&GenusName=Cephalopholis&SpeciesName=panamensis
403,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=6454&GenusName=Cephalopholis&SpeciesName=sonnerati
404,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=6456&GenusName=Cephalopholis&SpeciesName=urodeta
405,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=797&GenusName=Cephaloscyllium&SpeciesName=isabellum
406,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=802&GenusName=Cephaloscyllium&SpeciesName=ventriosum
407,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=2731&GenusName=Ceratoscopelus&SpeciesName=townsendi
408,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=6981&GenusName=Ceratoscopelus&SpeciesName=warmingii
409,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=473&GenusName=Chaenocephalus&SpeciesName=aceratus
410,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=478&GenusName=Chaenodraco&SpeciesName=wilsoni
411,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=54794&GenusName=Chaenogobius&SpeciesName=annularis
412,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=15788&GenusName=Chaenogobius&SpeciesName=gulosus
413,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=46745&GenusName=Chaetobranchopsis&SpeciesName=australis
414,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=1024&GenusName=Chaetodipterus&SpeciesName=faber
